AdrID,AkpIDTase0,AkpIDTase1,AkpIDTase2,AkpIDTase3,AkpIDTase4,AkpIDTase5,AkpIDTase6,AkpIDTase7,AkpIDTase8,AdrAadress,KdIDAdressiStaatus,AdrOige,AdrSihtnumber,AdrMajaNr,ADS_ADR_ID,ADS_ADR_TEKST,ADS_ADS_OID,ADS_ADR_MUUDETI,ADS_ORIG_TUNNUS,ADS_MUUD_OBJEKTID,ADS_KOODAADRESS,ADS_ADOB_ID,ADSILID,IAsIDLooja,LoodiKpv,IAsIDMuutja,MuudetiKpv,KustutatiKpv,AsID
3341414,,50,247.0,4579.0,,,4D1B,,,"Jõgeva maakond, Jõgeva vald, Luua küla, Kalda",549,,65057,,,,ME01091599,,,,,9371119,,1384.0,2017-08-11 15:31:34,,,,33.0
1995451,,37,338.0,2764.0,2DBW,,,743U,CNX4,"Harju maakond, Kose vald, Karla küla, Karla vkt 3-7",549,,74251,3,,,ER01586662,,,,,5571675,,,,,,,
2258642,,37,784.0,387.0,,01N1,,1S73,1HZS,"Harju maakond, Tallinn, Lasnamäe linnaosa, Kalevipoja tn 5-24",549,,23833,5,,,ER01238482,,,,,6563420,,,,,,,
3342485,,87,698.0,7609.0,,,37YX,,,"Võru maakond, Rõuge vald, Singa küla, Laheste",549,,66822,,,,ME01133543,,,,,9293140,,1666.0,2017-08-11 12:42:56,,,,7.0
3273657,,87,919.0,,,05I3,,08P4,5457,"Võru maakond, Võru linn, Karja tn 6-13",549,,57472,6,,,ER01410995,,,,,9803233,,,,,,,
3230357,,87,917.0,5378.0,,,1B82,,,"Võru maakond, Võru vald, Navi küla, Mäe-Sibula",549,,93307,,,,ME01043835,,,,,10645720,,6590.0,2023-04-02 03:02:15,,,,10.0
3383886,,50,618.0,6537.0,,0TAZ,,BS11,JFDV,"Jõgeva maakond, Põltsamaa vald, Põltsamaa linn, Kivi tn 4-4",549,,70258,4,,,ER01464846,,,,,9414449,,2231.0,2017-08-11 17:56:32,,,,1.0
2613540,,74,714.0,7387.0,,073E,,2GS8,,"Saare maakond, Saaremaa vald, Salme alevik, Kasekese tn 11",549,,30052,11,,,ME02583301,,,,,10492989,,2159.0,2022-07-06 03:36:49,,,,38.0
3136887,,84,899.0,7295.0,,,1YD9,,,"Viljandi maakond, Viljandi vald, Saarepeedi küla, Naano",549,,67080,,,,CU00403579,,,,,8806285,,3266.0,2017-02-11 17:18:19,,,,48.0
2200940,,37,784.0,387.0,,03WU,,1SA3,A8A9,"Harju maakond, Tallinn, Lasnamäe linnaosa, Kivila tn 21-86",549,,33086,21,,,ER01708216,,,,,6678036,,,,,,,
3183567,,64,622.0,6025.0,,,F1AM,,,"Põlva maakond, Põlva vald, Partsi küla, Sauna",549,,78386,,,,CU00334055,,,,,10227221,,2138.0,2020-10-10 18:06:02,,,,49.0
3010074,,79,171.0,1586.0,,0S83,,B3EF,,"Tartu maakond, Elva vald, Elva linn, Tartu mnt 22b",549,,95256,22b,,,CU00050083,,,,,8581981,,2229.0,2017-01-11 15:16:23,,,,6.0
3645507,,79,796.0,8017.0,,0VBR,,CY33,,"Tartu maakond, Tartu vald, Tabivere alevik, Jaama tee 2",549,,45400,2,,,EE04057472,,,,,10976971,,,,,,,
2676870,,60,661.0,7892.0,,075J,,5OYB,,"Lääne-Viru maakond, Rakvere vald, Sõmeru alevik, Astri tn 2/4",549,,90728,2/4,,,CU00437713,,,,,10111695,,,,,,,
2568525,,52,834.0,6206.0,,,EHND,,,"Järva maakond, Türi vald, Piiumetsa küla, Kõuna tee L11",549,,80539,,,,CU03510587,,,,,7649054,,,,,,,
2699982,,37,431.0,4148.0,2CZ9,,,6WFJ,,"Harju maakond, Lääne-Harju vald, Laulasmaa küla, Tooma vkt 10",549,,73372,10,,,CU00136972,,,,,7989003,,,,,,,
2606651,,74,714.0,3922.0,,,E2KL,,,"Saare maakond, Saaremaa vald, Kärneri küla, 6340009 Uus-Kärneri tee",549,,70931,,,,CU03395918,,,,,9744036,,,,,,,
1952928,,37,338.0,6483.0,,,5PVL,,,"Harju maakond, Kose vald, Puusepa küla, Väikevälja",549,,67091,,,,CU00195037,,,,,5405387,,,,,,,
588400,,37,245.0,2100.0,,07ND,,3B8V,,"Harju maakond, Jõelähtme vald, Iru küla, Iru põik 2a",549,,87656,2a,,,EE01114412,,,,,5756394,,,,,,,
2576344,,52,255.0,9638.0,,,2E12,,,"Järva maakond, Järva vald, Väinjärve küla, Pärna",549,,45179,,,,EE01795439,,,,,10683694,,4794.0,2023-05-05 03:01:24,,,,18.0
2676841,,37,431.0,4148.0,,0MD2,,76VB,,"Harju maakond, Lääne-Harju vald, Laulasmaa küla, Lauresi tee 1",549,,52245,1,,,CU00134299,,,,,7886870,,,,,,,
2454150,,37,890.0,1675.0,,0QQB,,A9MA,,"Harju maakond, Viimsi vald, Haabneeme alevik, Karu tee 5",549,,42177,5,,,EE03953656,,,,,10975353,,,,,,,
2690104,,37,431.0,5925.0,,,F6EO,,,"Harju maakond, Lääne-Harju vald, Paldiski linn, Keila metskond 119",549,,21359,,,,CU03215108,,,,,10582278,,6692.0,2022-11-11 15:36:35,,,,39.0
3631042,,37,784.0,482.0,,0V2M,,CVBD,L1O8,"Harju maakond, Tallinn, Mustamäe linnaosa, Tera tn 3-87",549,,46559,3,,,MR03904705,,,,,10484520,,6692.0,2022-12-05 10:23:04,,,,39.0
2321796,,37,784.0,387.0,,04GB,,2K8P,5YAP,"Harju maakond, Tallinn, Lasnamäe linnaosa, Hooldekodu tee 21-41",549,,69087,21,,,ER01453664,,,,,6458728,,,,,,,
3167172,,64,622.0,7098.0,,0MO8,,7LQR,,"Põlva maakond, Põlva vald, Rosma küla, Sooküla põik 4",549,,41963,4,,,ME02947979,,,,,8966481,,5597.0,2017-03-11 15:59:40,,,,3.0
2959306,,56,441.0,7011.0,,06Z5,,1Y8I,7RCI,"Lääne maakond, Lääne-Nigula vald, Risti alevik, Jaama tn 3-2",549,,70910,3,,,ER01544325,,,,,8426280,,,,,,,
3030255,,79,793.0,2659.0,,0LAF,,60C5,,"Tartu maakond, Tartu linn, Kandiküla, Kandi tee 8",549,,84691,8,,,ME00753527,,,,,10501149,,3505.0,2022-01-07 11:21:19,,,,15.0
3630462,,45,321.0,120.0,,00L1,,CVAL,L19T,"Ida-Viru maakond, Kohtla-Järve linn, Ahtme linnaosa, Vilja tn 20a/1-13",549,,89997,20a/1,,,MR01184682,,,,,10483493,,3022.0,2022-11-05 10:36:01,,,,22.0
2579444,,52,255.0,7135.0,,,4YVM,,,"Järva maakond, Järva vald, Rutikvere küla, Rebasemäe",549,,97580,,,,CU02077765,,,,,7686987,,,,,,,
3360424,,50,618.0,4170.0,,,6CED,,,"Jõgeva maakond, Põltsamaa vald, Lebavere küla, Rabaääre",549,,59674,,,,CU00326876,,,,,9331128,,5109.0,2017-08-11 14:02:04,,,,31.0
2652541,,56,184.0,6462.0,,,3BBR,,,"Lääne maakond, Haapsalu linn, Pusku küla, Anne",549,,54092,,,,EE03628194,,,,,7847561,,,,,,,
1992051,,37,653.0,8774.0,,0PUY,,9NU4,EQ92,"Harju maakond, Rae vald, Uuesalu küla, Susi tee 6-2",549,,13761,6,,,ER03472194,,,,,7454835,,4925.0,2017-02-03 14:57:22,,,,1.0
3348096,,87,698.0,9131.0,,,BG1Y,,,"Võru maakond, Rõuge vald, Vastse-Roosa küla, Tamme",549,,74789,,,,ME01134089,,,,,9382344,,3505.0,2017-08-11 16:03:47,,,,15.0
3159040,,64,622.0,2419.0,,,22ZI,,,"Põlva maakond, Põlva vald, Kaaru küla, Kitse",549,,52600,,,,ME03790440,,,,,9872568,,2878.0,2019-04-09 09:28:32,,,,7.0
3223560,,87,917.0,3944.0,,,5ECB,,,"Võru maakond, Võru vald, Kääpa küla, Uue-Puntsaku",549,,33834,,,,ME02905757,,,,,9098385,,5057.0,2017-06-11 13:52:24,,,,14.0
3639981,,79,796.0,1704.0,,,GHR7,,,"Tartu maakond, Tartu vald, Haava küla, 3 Jõhvi-Tartu-Valga tee",549,,73904,,,,CU00484978,,,,,10514622,,4998.0,2022-11-07 09:33:08,,,,21.0
3757356,,68,637.0,8160.0,,,H004,,,"Pärnu maakond, Põhja-Pärnumaa vald, Tarva küla, Juhani",549,,37802,,,,ME03438830,,,,,11013553,,2613.0,2025-02-01 09:25:58,,,,5.0
3102075,,79,793.0,8151.0,,0SZP,,BE4Y,IP2G,"Tartu maakond, Tartu linn, Tartu linn, Turu tn 13-30",549,,56507,13,,,ER01326365,,,,,8734003,,4994.0,2017-02-11 13:36:20,,,,37.0
1089571,,37,296.0,,,00CQ,,1FG1,6YDQ,"Harju maakond, Keila linn, Allika tn 3-40",549,,43862,3,,,ER01504779,,,,,5542615,,,,,,,
3660550,,45,515.0,4012.0,,0UP7,,CO1H,,"Ida-Viru maakond, Narva-Jõesuu linn, Laagna küla, Laagna tee 3",549,,54608,3,,,EE01161855,,,,,10601626,,343.0,2023-02-01 09:13:55,,,,3.0
3754834,,79,793.0,8151.0,,0SR8,,COIU,LV4V,"Tartu maakond, Tartu linn, Tartu linn, Põik tn 9-1",549,,46655,9,,,ER04158460,,,,,10974256,,,,,,,
3543278,,37,725.0,8421.0,,0U8E,,CKWC,,"Harju maakond, Saue vald, Turba alevik, Tiigi tee 2",549,,88139,2,,,EE03821253,,,,,10701064,,,,,,,
2158677,,37,784.0,387.0,,03K9,,3WO9,21QK,"Harju maakond, Tallinn, Lasnamäe linnaosa, Katleri tn 6-1",549,,46211,6,,,ER01264663,,,,,6601161,,,,,,,
3654229,,37,141.0,1086.0,,0VHH,,CZOV,,"Harju maakond, Anija vald, Aegviidu alev, Soo tn 4",549,,82848,4,,,ME01068299,,,,,10573999,,,,,,,
3017668,,79,171.0,1586.0,,0SCI,,B3ZX,HR4N,"Tartu maakond, Elva vald, Elva linn, Nooruse tn 7-29",549,,11330,7,,,ER01474301,,,,,10129981,,,,,,,
1956227,,37,338.0,1113.0,,,6UPR,,,"Harju maakond, Kose vald, Ahisilla küla, Kipi",549,,77715,,,,ME03341328,,,,,5866007,,,,,,,
2158871,,37,784.0,387.0,,04BB,,36CA,285P,"Harju maakond, Tallinn, Lasnamäe linnaosa, Mahtra tn 25-134",549,,35042,25,,,ER01272594,,,,,6629870,,,,,,,
3184875,,64,622.0,2142.0,,,5N81,,,"Põlva maakond, Põlva vald, Jaanimõisa küla, Uue-Leo",549,,21221,,,,ME02920354,,,,,8903232,,6720.0,2017-03-11 13:38:55,,,,43.0
2644185,,74,714.0,5257.0,,0ROF,,ATFC,,"Saare maakond, Saaremaa vald, Mändjala küla, Malle tee 28",549,,41635,28,,,EE00822316,,,,,7826555,,,,,,,
3542664,,37,725.0,2427.0,25YH,,,6C1R,,"Harju maakond, Saue vald, Kaasiku küla, Dea AÜ 14",549,,63271,14,,,CU00143186,,,,,10176008,,23.0,2020-01-09 11:43:06,,,,21.0
2354680,,37,784.0,387.0,,0638,,1T0G,EG6Q,"Harju maakond, Tallinn, Lasnamäe linnaosa, K. Kärberi tn 18-56",549,,74038,18,,,MR03276844,,,,,6499548,,,,,,,
3659788,,45,515.0,6126.0,,,GNWI,,,"Ida-Viru maakond, Narva-Jõesuu linn, Perjatsi küla, Elina",549,,82768,,,,ME00674914,,,,,10600624,,4527.0,2023-02-01 09:13:27,,,,19.0
3299295,,84,480.0,5145.0,,0T61,,BPM2,,"Viljandi maakond, Mulgi vald, Mõisaküla linn, Kiikre tn 47",549,,41499,47,,,ME03154054,,,,,9209741,,176.0,2017-06-11 18:39:46,,,,50.0
2992502,,79,171.0,3372.0,,,67T9,,,"Tartu maakond, Elva vald, Konguta küla, Pumbamaja",549,,72402,,,,ME00769298,,,,,8520685,,5515.0,2017-01-11 12:49:00,,,,47.0
2687423,,60,661.0,1362.0,,,7PNR,,,"Lääne-Viru maakond, Rakvere vald, Arkna küla, Kooli",549,,94659,,,,CU01640144,,,,,7899737,,,,,,,
2280845,,37,784.0,387.0,,04BK,,1T8S,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Peterburi tee 94",549,,74332,94,,,ME03222314,,,,,10325882,,,,,,,
3150616,,64,284.0,6167.0,,,1ER2,,,"Põlva maakond, Kanepi vald, Piigaste küla, Kampuse",549,,68743,,,,CU00191801,,,,,8850889,,4576.0,2017-02-11 18:14:18,,,,25.0
2598867,,74,714.0,3967.0,,,4P96,,,"Saare maakond, Saaremaa vald, Küdema küla, Mere",549,,12260,,,,CU00257665,,,,,10676890,,,,,,,
773563,,37,890.0,2945.0,,02Z3,,5UHK,,"Harju maakond, Viimsi vald, Kelvingi küla, Eha tee 35",549,,22196,35,,,EE01073669,,,,,3374188,,2563.0,2011-12-10 10:05:30,,,,49.0
3292120,,84,615.0,2304.0,,,8LSV,,,"Viljandi maakond, Põhja-Sakala vald, Jälevere küla, Piibelehe",549,,48566,,,,CU01842303,,,,,9185997,,3150.0,2017-06-11 17:27:37,,,,25.0
2138169,,37,784.0,614.0,,047R,,182E,18V7,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Valgevase tn 8a-12",549,,39045,8a,,,ER01227436,,,,,6430331,,,,,,,
3480764,,37,305.0,7474.0,,0U5R,,C7O8,,"Harju maakond, Kiili vald, Sausti küla, Sausti tee 41",549,,63005,41,,,ME03543486,,,,,9841324,,,,,,,
3715779,,81,857.0,4029.0,,,63B7,,,"Valga maakond, Valga vald, Laatre alevik, Vasikafarmi",549,,41890,,,,ME04066555,,,,,10840696,,1560.0,2024-02-01 12:16:40,,,,33.0
3042173,,68,624.0,6619.0,,0SWO,,B6PX,,"Pärnu maakond, Pärnu linn, Pärnu linn, Lennuki tn 11a",549,,50135,11a,,,ME00699559,,,,,8653892,,4613.0,2017-02-11 10:37:04,,,,15.0
2424147,,37,784.0,298.0,,05Z4,,9YU3,FZUA,"Harju maakond, Tallinn, Kesklinna linnaosa, Koidu tn 101-4",549,,97026,101,,,MR03437781,,,,,9808561,,4175.0,2019-08-07 17:00:10,,,,31.0
3624317,,81,557.0,5396.0,,,GF1F,,,"Valga maakond, Otepää vald, Neeruti küla, Kaltsimäe",549,,86225,,,,CU03973323,,,,,10539435,,,,,,,
3182367,,64,708.0,4195.0,,,E8WV,,,"Põlva maakond, Räpina vald, Leevi küla, Veere",549,,58368,,,,CU03461153,,,,,8934059,,1203.0,2017-03-11 14:46:46,,,,50.0
2585729,,52,255.0,3255.0,,01PU,,1JMP,,"Järva maakond, Järva vald, Koeru alevik, Põllu tn 3",549,,72031,3,,,ME00860238,,,,,9622489,,,,,,,
3462519,,45,130.0,2042.0,,,FOUK,,,"Ida-Viru maakond, Alutaguse vald, Illuka küla, Mõisa tee",549,,82544,,,,CU03773595,,,,,9885120,,,,,,,
2162200,,37,784.0,387.0,,04B8,,3F8A,2AWL,"Harju maakond, Tallinn, Lasnamäe linnaosa, Linnamäe tee 11-115",549,,79588,11,,,ER01276190,,,,,6667465,,,,,,,
2916024,,39,205.0,1787.0,,,9W2M,,,"Hiiu maakond, Hiiumaa vald, Hausma küla, Kolmeristi",549,,55056,,,,EE03115452,,,,,10267094,,430.0,2021-05-01 03:37:19,,,,23.0
3029715,,68,624.0,3746.0,,,5F95,,,"Pärnu maakond, Pärnu linn, Kõima küla, Kesamaa",549,,65771,,,,ME03562646,,,,,8632725,,2861.0,2017-02-11 09:30:19,,,,21.0
3315631,,45,251.0,2270.0,,009E,,63MU,,"Ida-Viru maakond, Jõhvi vald, Jõhvi linn, Pae tn 21/1",549,,82140,21/1,,,CU00105605,,,,,10099888,,2799.0,2020-01-06 16:26:43,,,,23.0
2739176,,60,792.0,2334.0,,,5XB5,,,"Lääne-Viru maakond, Tapa vald, Järsi küla, Kreegi",549,,53357,,,,EE01165245,,,,,8013005,,,,,,,
3671187,,45,736.0,,2DQQ,,,D1BW,,"Ida-Viru maakond, Sillamäe linn, Sputniku AÜ 924",549,,56112,924,,,EE00683145,,,,,10628402,,4549.0,2023-02-01 10:55:08,,,,20.0
3220543,,64,622.0,4769.0,,0T4Y,,BO4K,,"Põlva maakond, Põlva vald, Mammaste küla, Köstrimäe tee 1",549,,69473,1,,,ME02949508,,,,,10122703,,,,,,,
2587804,,52,255.0,2073.0,,0MA3,,AB6E,,"Järva maakond, Järva vald, Imavere küla, Tuljaku tee 3",549,,45509,3,,,EE01960226,,,,,9756022,,2525.0,2019-09-04 04:36:29,,,,26.0
3328048,,71,317.0,1094.0,,0P3T,,9CRB,,"Rapla maakond, Kohila vald, Aespa alevik, Ikaruse tee 1",549,,50189,1,,,EE02731070,,,,,9264132,,3602.0,2017-07-11 12:37:18,,,,35.0
2304591,,37,784.0,614.0,,01L3,,18AB,1181,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Soo tn 42-5",549,,42951,42,,,ER01217645,,,,,6624576,,,,,,,
2881239,,60,901.0,6182.0,,0LQP,,A5L0,G1JD,"Lääne-Viru maakond, Vinni vald, Piira küla, Päeva tn 7a-7",549,,40217,7a,,,MR03454589,,,,,8251034,,,,,,,
3481453,,37,305.0,7474.0,,0U54,,C83S,,"Harju maakond, Kiili vald, Sausti küla, Küttimi tee 9",549,,25814,9,,,CU00152308,,,,,9959021,,,,,,,
3721885,,81,857.0,7801.0,,,0VG7,,,"Valga maakond, Valga vald, Supa küla, Kopli",549,,35242,,,,CU00513791,,,,,10857385,,574.0,2024-02-01 12:21:07,,,,19.0
3772109,,68,637.0,9663.0,,01VS,,6G0F,,"Pärnu maakond, Põhja-Pärnumaa vald, Vändra alev, C. R. Jakobsoni tn 9",549,,51359,9,,,CU00594074,,,,,11037667,,3816.0,2025-02-01 09:33:12,,,,20.0
3616991,,39,205.0,1734.0,,,GDI3,,,"Hiiu maakond, Hiiumaa vald, Haldi küla, Meistri",549,,25670,,,,CU03958463,,,,,10450565,,,,,,,
2436985,,37,784.0,482.0,,03WB,,0NJ4,G4RG,"Harju maakond, Tallinn, Mustamäe linnaosa, Akadeemia tee 5-522a",549,,80236,5,,,ER03466800,,,,,7060094,,,,,,,
2605552,,74,714.0,7885.0,,,4S4M,,,"Saare maakond, Saaremaa vald, Sõmera küla, Tulbi",549,,34267,,,,CU00201846,,,,,7740250,,,,,,,
2107299,,37,784.0,614.0,,062M,,3EC2,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Maleva tn 2b",549,,35105,2b,,,CU00477159,,,,,6551312,,,,,,,
3687456,,37,784.0,298.0,,01L9,,3BDN,LGVL,"Harju maakond, Tallinn, Kesklinna linnaosa, Pärnu mnt 69a-216",549,,38361,69a,,,MR04041723,,,,,10710747,,,,,,,
3158851,,64,622.0,8989.0,,,2ZKY,,,"Põlva maakond, Põlva vald, Vana-Koiola küla, Toomi",549,,73464,,,,EE02996737,,,,,10808858,,,,,,,
2606493,,74,714.0,4345.0,,,5C2D,,,"Saare maakond, Saaremaa vald, Liiküla, Merekivi",549,,46241,,,,EE03336504,,,,,7728680,,,,,,,
2889654,,45,511.0,,,018O,,1VML,5ECP,"Ida-Viru maakond, Narva linn, P. Kerese tn 8-29",549,,87278,8,,,ER01425373,,,,,8270567,,,,,,,
3163926,,64,708.0,7595.0,,,21M7,,,"Põlva maakond, Räpina vald, Sillapää küla, Mäeotsa",549,,78765,,,,ME00847515,,,,,8864171,,5965.0,2017-03-11 12:13:49,,,,33.0
3662935,,45,515.0,8530.0,25BE,,,0A0G,,"Ida-Viru maakond, Narva-Jõesuu linn, Tõrvajõe küla, Energeetiku AÜ 17",549,,88222,17,,,CU00529872,,,,,10610306,,1524.0,2023-02-01 09:17:34,,,,10.0
2826861,,45,511.0,,,01A1,,5U24,,"Ida-Viru maakond, Narva linn, Tedre tn 13",549,,47093,13,,,CU00271358,,,,,8277716,,,,,,,
3454151,,37,784.0,298.0,,0U06,,C5GJ,JYZB,"Harju maakond, Tallinn, Kesklinna linnaosa, Jalgpalli tn 13-23",549,,23176,13,,,MR03281633,,,,,9766964,,,,,,,
3774383,,68,806.0,5698.0,,,6C4W,,,"Pärnu maakond, Tori vald, Oore küla, Valdo",549,,35443,,,,CU00507644,,,,,11019143,,2892.0,2025-02-01 09:27:39,,,,22.0
1627488,,37,198.0,9434.0,,0NJ8,,8GRT,,"Harju maakond, Harku vald, Viti küla, Helbe tee 16",549,,48829,16,,,ME02261082,,,,,3306100,,6695.0,2011-08-08 14:05:24,,,,30.0
3614618,,60,792.0,8132.0,,0UXG,,CS9W,,"Lääne-Viru maakond, Tapa vald, Tamsalu linn, Raudtee tn 5a",549,,39816,5a,,,CU00479266,,,,,10385484,,,,,,,
3602238,,79,528.0,5534.0,,0USV,,CPXM,,"Tartu maakond, Nõo vald, Nõo alevik, Liivakaare tn 1",549,,57301,1,,,EE01652660,,,,,10331727,,2161.0,2021-10-05 13:42:45,,,,38.0
2690165,,60,661.0,4123.0,,,79YJ,,,"Lääne-Viru maakond, Rakvere vald, Lasila küla, Kubja",549,,33519,,,,ME02556400,,,,,9654606,,,,,,,
2933534,,68,214.0,8724.0,,,3LOA,,,"Pärnu maakond, Häädemeeste vald, Urissaare küla, Raivo",549,,49618,,,,EE03104308,,,,,10227928,,,,,,,
131927,,37,353.0,3056.0,,,71EP,,,"Harju maakond, Kuusalu vald, Kiiu alevik, Oblika",549,,11854,,,,CU00188164,,,,,9544275,,,,,,,
2065123,,37,198.0,8009.0,,0QED,,9Y05,,"Harju maakond, Harku vald, Tabasalu alevik, Soo tn 11",549,,80010,11,,,CU00071468,,,,,6272696,,,,,,,
2794637,,45,321.0,120.0,,088R,,AQOV,H27O,"Ida-Viru maakond, Kohtla-Järve linn, Ahtme linnaosa, Ahtme mnt 29a/1-9",549,,26591,29a/1,,,MR01184099,,,,,8095876,,,,,,,
3068642,,79,793.0,8151.0,,0SV9,,BF0T,I5TI,"Tartu maakond, Tartu linn, Tartu linn, Kalda tee 16-21",549,,45954,16,,,ER01469054,,,,,8684380,,3536.0,2017-02-11 11:56:38,,,,2.0
2868623,,45,511.0,,,0K01,,9TXL,,"Ida-Viru maakond, Narva linn, Kalamarja tn 62",549,,15965,62,,,CU03338075,,,,,8310793,,,,,,,
3319307,,79,528.0,2039.0,,,47PZ,,,"Tartu maakond, Nõo vald, Illi küla, Orukõrva",549,,17146,,,,ME00757999,,,,,9252696,,2346.0,2017-07-11 12:16:13,,,,27.0
3764163,,68,637.0,8160.0,,,H04H,,,"Pärnu maakond, Põhja-Pärnumaa vald, Tarva küla, Andrese",549,,82529,,,,ME00731035,,,,,11013656,,3359.0,2025-02-01 09:26:00,,,,45.0
2276182,,37,784.0,524.0,,04L3,,1MVN,2RWA,"Harju maakond, Tallinn, Nõmme linnaosa, Vana-Pärnu mnt 5-3",549,,48290,5,,,ER01298730,,,,,6675226,,,,,,,
2847371,,45,511.0,,,0JV6,,AK0N,,"Ida-Viru maakond, Narva linn, Varju tn 31",549,,26551,31,,,CU00272489,,,,,8243309,,,,,,,
3309267,,71,317.0,4681.0,,,9TPT,,,"Rapla maakond, Kohila vald, Lümandu küla, Kuuseoksa",549,,93606,,,,ME02502152,,,,,9222367,,3899.0,2017-07-11 11:12:23,,,,45.0
2939610,,56,441.0,1571.0,,,5NYB,,,"Lääne maakond, Lääne-Nigula vald, Elbiku küla / Ölbäck, Metsalille",549,,74340,,,,CU00279648,,,,,8368943,,,,,,,
2865834,,45,511.0,,,017Z,,1VSN,6XBN,"Ida-Viru maakond, Narva linn, Uusküla tn 19-70",549,,23446,19,,,ER01503329,,,,,8217231,,,,,,,
3638108,,79,796.0,3825.0,,0V7E,,CX12,,"Tartu maakond, Tartu vald, Kõrveküla alevik, Tõrvalille tn 8",549,,11607,8,,,EE01969338,,,,,10510270,,4946.0,2022-08-07 15:21:14,,,,4.0
1683218,,37,245.0,7335.0,,0OKX,,,,"Harju maakond, Jõelähtme vald, Saha küla, Valgesoo tee",549,,85243,,,,LP02217219,,,,,3261756,,3016.0,2011-09-06 11:27:04,,,,40.0
2923021,,39,205.0,4537.0,,,1WG2,,,"Hiiu maakond, Hiiumaa vald, Luguse küla, Tiigi",549,,47268,,,,ME03080102,,,,,8437755,,,,,,,
2105758,,37,784.0,298.0,,05XR,,1EUX,,"Harju maakond, Tallinn, Kesklinna linnaosa, Narva mnt 20",549,,71524,20,,,CU00446545,,,,,6613154,,,,,,,
2116425,,37,784.0,339.0,,03PH,,0TMW,,"Harju maakond, Tallinn, Kristiine linnaosa, Kullerkupu tn 11",549,,72746,11,,,CU00473908,,,,,6452905,,,,,,,
2703240,,60,661.0,2744.0,,,2SSM,,,"Lääne-Viru maakond, Rakvere vald, Karivärava küla, Aare",549,,67733,,,,ME00855006,,,,,7929024,,,,,,,
2570369,,52,255.0,1655.0,,,5ZAC,,,"Järva maakond, Järva vald, Esna küla, Jaanisoo",549,,54657,,,,CU00126570,,,,,7695791,,,,,,,
490139,,37,446.0,,,00WQ,,2DKJ,,"Harju maakond, Maardu linn, Viljapuu pst 8",549,,34164,8,,,CU00237839,,,,,408509,,6222.0,1999-07-01 21:27:57,,,,27.0
2919904,,68,430.0,2784.0,,,7ATC,,,"Pärnu maakond, Lääneranna vald, Karuse küla, Niidu",549,,16734,,,,EE00997793,,,,,10493715,,5823.0,2022-08-06 03:39:03,,,,46.0
2571337,,37,141.0,1321.0,26J1,,,A8RB,,"Harju maakond, Anija vald, Arava küla, Vahatu vkt 31",549,,43092,31,,,ME02648039,,,,,7670902,,,,,,,
3469255,,37,719.0,7056.0,,0ASD,,2R9B,,"Harju maakond, Saku vald, Roobuka küla, Metsanurga tee 11",549,,72616,11,,,EE03188430,,,,,10958416,,220.0,2024-02-10 03:04:19,,,,27.0
3162536,,64,708.0,8313.0,,,6VN7,,,"Põlva maakond, Räpina vald, Tooste küla, Tammemaa",549,,24953,,,,CU00396429,,,,,8937899,,1468.0,2017-03-11 14:56:02,,,,36.0
3036550,,68,624.0,4268.0,,0JNT,,3I25,,"Pärnu maakond, Pärnu linn, Lemmetsa küla, Ojakalda tee 19",549,,18564,19,,,CU00043741,,,,,8643659,,3067.0,2017-02-11 09:47:26,,,,26.0
2599075,,74,714.0,3757.0,,,0QEH,,,"Saare maakond, Saaremaa vald, Kõljala küla, Pidi",549,,62521,,,,ME03200788,,,,,7784487,,,,,,,
3357168,,50,486.0,1481.0,,068N,,33RZ,,"Jõgeva maakond, Mustvee vald, Avinurme alevik, Võidu tn 13",549,,74454,13,,,EE00677694,,,,,9887069,,,,,,,
2982059,,81,557.0,6943.0,,,2EG7,,,"Valga maakond, Otepää vald, Restu küla, Restu vesiveski",549,,19710,,,,ME03273078,,,,,8514110,,5549.0,2017-01-11 12:38:00,,,,9.0
2675932,,37,431.0,4722.0,,,77NP,,,"Harju maakond, Lääne-Harju vald, Madise küla, Kadarbiku",549,,85631,,,,ME02754542,,,,,10925322,,,,,,,
2911231,,39,205.0,1587.0,,,F7GP,,,"Hiiu maakond, Hiiumaa vald, Emmaste-Kurisu küla, Niidu",549,,92502,,,,ME01159765,,,,,8400247,,,,,,,
2922869,,68,712.0,8083.0,,0LW8,,6ENC,,"Pärnu maakond, Saarde vald, Tali küla, Kase tee 13",549,,99974,13,,,ME00711525,,,,,8461903,,,,,,,
2556804,,52,834.0,8325.0,,,7JMB,,,"Järva maakond, Türi vald, Tori küla, Türiveere",549,,17026,,,,ME02513900,,,,,7626301,,,,,,,
3307223,,71,317.0,3268.0,,02EW,,91AJ,,"Rapla maakond, Kohila vald, Kohila alev, Ääre tn 6",549,,29887,6,,,ME03891478,,,,,10214539,,,,,,,
2811996,,60,272.0,2245.0,,,E188,,,"Lääne-Viru maakond, Kadrina vald, Jõepere küla, Kukemäe",549,,29555,,,,ME00860372,,,,,8140046,,,,,,,
