IAdrID,AdrID,IsID,IAdrKehtibAlatesKpv,IAdrKehtibKuniKpv,KdIDAadressiLiik,KdIDAadressiStaatus,DokIDAlus,IAdrIDJargmine,DokIDLopuAlus,ADSILID,IAdrPiirang,IAsIDLooja,LoodiKpv,IAsIDMuutja,MuudetiKpv,KustutatiKpv,AsID
1590,3162920,1853,1999-03-21 00:00:00.000000,2019-06-06 00:00:00.000000,557,550,1590,1591.0,1591.0,,,112.0,1991-12-05,,,,30
1591,2608730,1853,2019-06-07 00:00:00.000000,2024-12-07 19:46:15.045953,557,550,1591,,,,,294.0,1994-06-05,,,,19
1592,3162920,3396,1999-03-21 00:00:00.000000,2019-06-06 00:00:00.000000,557,550,1592,1593.0,1593.0,,,263.0,1995-04-29,,,,17
1593,2608730,3396,2019-06-07 00:00:00.000000,2024-09-24 19:46:15.045953,557,550,1593,,,,,145.0,2009-09-21,,,,22
1594,3162920,3437,1999-03-21 00:00:00.000000,2019-06-06 00:00:00.000000,557,550,1594,1595.0,1595.0,,,270.0,1991-03-16,218.0,2020-06-28 00:00:00.000000,,33
1595,2608730,3437,2019-06-07 00:00:00.000000,2024-12-07 19:46:15.045953,557,550,1595,,,,,315.0,2009-01-09,,,,22
1596,2608730,3975,1999-10-24 19:46:15.045953,2024-12-07 19:46:15.045953,557,550,1596,,,,,28.0,1992-07-21,,,,13
1597,2676997,714,1990-01-01 00:00:00.000000,1995-07-19 00:00:00.000000,557,550,1597,1598.0,1598.0,,,34.0,1990-01-01,184.0,2001-11-27 00:00:00.000000,2017-09-09 00:00:00.000000,2
1598,3452876,714,1995-07-20 00:00:00.000000,,554,549,1598,,,,,82.0,1992-07-24,,,,25
1599,2676997,299,1990-01-01 00:00:00.000000,1995-07-19 00:00:00.000000,557,550,1599,1600.0,1600.0,,,34.0,1990-01-01,209.0,2011-10-01 00:00:00.000000,,2
1600,3452876,299,1995-07-20 00:00:00.000000,,554,549,1600,,,,,308.0,1993-12-14,84.0,1995-10-10 00:00:00.000000,,19
1601,2638914,301,1990-01-01 00:00:00.000000,2020-10-26 00:00:00.000000,557,550,1601,1602.0,1602.0,,,34.0,1990-01-01,18.0,2020-12-19 00:00:00.000000,,2
1602,3351177,301,2020-10-27 00:00:00.000000,,554,549,1602,,,,,47.0,1998-06-21,,,,31
1603,3280532,302,1990-01-01 00:00:00.000000,2020-06-18 00:00:00.000000,557,550,1603,1604.0,1604.0,,,34.0,1990-01-01,52.0,2020-10-29 00:00:00.000000,,2
1604,3229160,302,2020-06-19 00:00:00.000000,,554,549,1604,,,,,94.0,2019-07-17,,,,16
1605,3229160,2612,1990-01-01 00:00:00.000000,,554,549,1605,,,,,34.0,1990-01-01,,,,2
1606,3280532,1003,1990-01-01 00:00:00.000000,2020-06-18 00:00:00.000000,557,550,1606,1607.0,1607.0,,,34.0,1990-01-01,338.0,2020-12-12 00:00:00.000000,,2
1607,3229160,1003,2020-06-19 00:00:00.000000,,554,549,1607,,,,,282.0,2016-06-28,,,,48
1608,3280532,4928,1990-01-01 00:00:00.000000,2020-06-18 00:00:00.000000,557,550,1608,1609.0,1609.0,,,34.0,1990-01-01,161.0,2020-09-19 00:00:00.000000,,2
1609,3229160,4928,2020-06-19 00:00:00.000000,,554,549,1609,,,,,305.0,1998-12-06,,,,26
1610,3763340,303,1990-01-01 00:00:00.000000,2008-02-19 00:00:00.000000,557,550,1610,1611.0,1611.0,,,34.0,1990-01-01,166.0,2014-04-04 00:00:00.000000,,2
1611,1912774,303,2008-02-20 00:00:00.000000,2013-05-11 00:00:00.000000,557,550,1611,1612.0,1612.0,,,54.0,2006-12-18,,,,35
1612,2911203,303,2013-05-12 00:00:00.000000,,554,549,1612,,,,,319.0,2007-12-15,,,,32
1613,2905244,2730,1990-01-01 00:00:00.000000,2017-01-21 00:00:00.000000,557,550,1613,1614.0,1614.0,,,34.0,1990-01-01,291.0,2017-03-16 00:00:00.000000,,2
1614,2582739,2730,2017-01-22 00:00:00.000000,2019-10-11 00:00:00.000000,557,550,1614,1615.0,1615.0,,,98.0,1998-01-13,,,,22
1615,3152898,2730,2019-10-12 00:00:00.000000,,554,549,1615,,,,,1.0,1996-11-07,,,,6
1616,2905244,304,1990-01-01 00:00:00.000000,2017-01-21 00:00:00.000000,557,550,1616,1617.0,1617.0,,,34.0,1990-01-01,247.0,2017-09-28 00:00:00.000000,,2
1617,2582739,304,2017-01-22 00:00:00.000000,2019-10-11 00:00:00.000000,557,550,1617,1618.0,1618.0,,,203.0,2001-03-31,239.0,2019-12-18 00:00:00.000000,,17
1618,3152898,304,2019-10-12 00:00:00.000000,,554,549,1618,,,,,86.0,1991-05-02,204.0,1993-09-13 00:00:00.000000,,42
1619,2606686,2582,1999-01-23 00:00:00.000000,2001-02-18 19:46:15.045953,557,550,1619,,,,,153.0,1996-02-17,90.0,2010-10-14 19:46:15.045953,2018-04-08 19:46:15.045953,30
1620,2606686,305,1999-01-23 00:00:00.000000,2001-02-18 19:46:15.045953,557,550,1620,,,,,213.0,1996-01-31,,,,6
1621,2606686,3636,1999-01-23 00:00:00.000000,2001-02-18 19:46:15.045953,557,550,1621,,,,,31.0,1991-05-03,12.0,2009-07-28 19:46:15.045953,,3
1622,2204748,686,2009-07-03 19:46:15.045953,2010-08-15 00:00:00.000000,557,550,1622,1623.0,1623.0,,,196.0,2002-10-05,,,,28
1623,3022864,686,2010-08-16 00:00:00.000000,,554,549,1623,,,,,260.0,2005-05-16,,,,5
1624,2204748,306,2009-07-03 19:46:15.045953,2010-08-15 00:00:00.000000,557,550,1624,1625.0,1625.0,,,77.0,2001-01-09,237.0,2014-12-25 00:00:00.000000,,9
1625,3022864,306,2010-08-16 00:00:00.000000,,554,549,1625,,,,,320.0,2000-12-07,,,,25
1626,2204748,3639,2009-07-03 19:46:15.045953,2010-08-15 00:00:00.000000,557,550,1626,1627.0,1627.0,,,71.0,2000-07-15,,,,13
1627,3022864,3639,2010-08-16 00:00:00.000000,,554,549,1627,,,,,158.0,2001-05-13,336.0,2007-04-09 00:00:00.000000,,48
1628,3559035,1770,1990-01-01 00:00:00.000000,2016-07-06 00:00:00.000000,557,550,1628,1629.0,1629.0,,,34.0,1990-01-01,330.0,2020-03-21 00:00:00.000000,,2
1629,3161401,1770,2016-07-07 00:00:00.000000,,554,549,1629,,,,,36.0,2000-12-15,156.0,2015-06-29 00:00:00.000000,,12
1630,3497190,2465,1990-01-01 00:00:00.000000,2020-05-06 00:00:00.000000,557,550,1630,1631.0,1631.0,,,34.0,1990-01-01,,,2020-10-21 00:00:00.000000,2
1631,3041042,2465,2020-05-07 00:00:00.000000,2020-11-19 00:00:00.000000,557,550,1631,1632.0,1632.0,,,244.0,2015-06-25,151.0,2020-11-20 00:00:00.000000,,1
1632,3161401,2465,2020-11-20 00:00:00.000000,,554,549,1632,,,,,11.0,2011-01-26,,,,10
1633,3497190,369,1990-01-01 00:00:00.000000,2020-05-06 00:00:00.000000,557,550,1633,1634.0,1634.0,,,34.0,1990-01-01,24.0,2020-11-11 00:00:00.000000,,2
1634,3041042,369,2020-05-07 00:00:00.000000,2020-11-19 00:00:00.000000,557,550,1634,1635.0,1635.0,,,147.0,2016-03-12,8.0,2020-11-25 00:00:00.000000,2020-12-29 00:00:00.000000,17
1635,3161401,369,2020-11-20 00:00:00.000000,,554,549,1635,,,,,102.0,2009-03-16,,,,42
1636,3497190,2213,1990-01-01 00:00:00.000000,2020-05-06 00:00:00.000000,557,550,1636,1637.0,1637.0,,,34.0,1990-01-01,52.0,2020-10-29 00:00:00.000000,,2
1637,3041042,2213,2020-05-07 00:00:00.000000,2020-11-19 00:00:00.000000,557,550,1637,1638.0,1638.0,,,195.0,1992-12-09,295.0,2020-11-29 00:00:00.000000,,24
1638,3161401,2213,2020-11-20 00:00:00.000000,,554,549,1638,,,,,103.0,1990-11-19,,,,41
1639,3559035,4805,1990-01-01 00:00:00.000000,2016-07-06 00:00:00.000000,557,550,1639,1640.0,1640.0,,,34.0,1990-01-01,329.0,2018-09-13 00:00:00.000000,,2
1640,3161401,4805,2016-07-07 00:00:00.000000,,554,549,1640,,,,,164.0,2004-06-18,,,,10
1641,3559035,4967,1990-01-01 00:00:00.000000,2016-07-06 00:00:00.000000,557,550,1641,1642.0,1642.0,,,34.0,1990-01-01,189.0,2020-04-18 00:00:00.000000,,2
1642,3161401,4967,2016-07-07 00:00:00.000000,,554,549,1642,,,,,32.0,1999-03-28,,,,18
1643,2203868,4191,2019-12-10 00:00:00.000000,2020-03-04 00:00:00.000000,557,550,1643,1644.0,1644.0,,,94.0,2019-03-24,,,,16
1644,2977311,4191,2020-03-05 00:00:00.000000,,554,549,1644,,,,,236.0,2003-06-15,,,,23
1645,2977311,4966,2009-07-24 00:00:00.000000,,554,549,1645,,,,,340.0,2002-02-10,,,,37
1646,2977311,308,2009-07-24 00:00:00.000000,,554,549,1646,,,,,57.0,1996-06-12,156.0,2009-10-13 00:00:00.000000,,23
1647,2203868,1450,2019-12-10 00:00:00.000000,2020-03-04 00:00:00.000000,557,550,1647,1648.0,1648.0,,,122.0,2015-09-23,19.0,2020-04-20 00:00:00.000000,,26
1648,2977311,1450,2020-03-05 00:00:00.000000,,554,549,1648,,,,,166.0,2015-12-09,82.0,2017-10-28 00:00:00.000000,,34
1649,2203868,2263,2019-12-10 00:00:00.000000,2020-03-04 00:00:00.000000,557,550,1649,1650.0,1650.0,,,48.0,2002-04-06,342.0,2020-06-19 00:00:00.000000,2020-11-30 00:00:00.000000,38
1650,2977311,2263,2020-03-05 00:00:00.000000,,554,549,1650,,,,,209.0,2005-07-31,,,,7
1651,2164885,309,1990-01-01 00:00:00.000000,2008-01-18 00:00:00.000000,557,550,1651,1652.0,1652.0,,,34.0,1990-01-01,,,,2
1652,3171722,309,2008-01-19 00:00:00.000000,2019-12-26 19:46:15.045953,557,550,1652,,,,,13.0,1990-06-02,,,,24
1653,2164885,1559,1990-01-01 00:00:00.000000,2008-01-18 00:00:00.000000,557,550,1653,1654.0,1654.0,,,34.0,1990-01-01,212.0,2018-07-12 00:00:00.000000,,2
1654,3171722,1559,2008-01-19 00:00:00.000000,2019-12-26 19:46:15.045953,557,550,1654,,,,,222.0,1996-01-04,,,,39
1655,3604443,310,2002-04-05 19:46:15.045953,2009-06-16 00:00:00.000000,557,550,1655,1656.0,1656.0,,,184.0,1998-03-04,122.0,2016-03-10 00:00:00.000000,,1
1656,2300835,310,2009-06-17 00:00:00.000000,2010-10-20 00:00:00.000000,557,550,1656,1657.0,1657.0,,,134.0,2008-12-07,222.0,2020-02-10 00:00:00.000000,,8
1657,3097390,310,2010-10-21 00:00:00.000000,2019-07-04 19:46:15.045953,557,550,1657,,,,,142.0,2010-06-09,,,2020-01-28 19:46:15.045953,41
1658,3604443,2180,2002-04-05 19:46:15.045953,2009-06-16 00:00:00.000000,557,550,1658,1659.0,1659.0,,,250.0,1995-12-27,,,,7
1659,2300835,2180,2009-06-17 00:00:00.000000,2010-10-20 00:00:00.000000,557,550,1659,1660.0,1660.0,,,240.0,1995-10-02,4.0,2013-06-22 00:00:00.000000,,6
1660,3097390,2180,2010-10-21 00:00:00.000000,2019-07-04 19:46:15.045953,557,550,1660,,,,,88.0,1992-07-19,215.0,2020-05-16 19:46:15.045953,,42
1661,2918745,311,1990-01-01 00:00:00.000000,2011-10-10 00:00:00.000000,557,550,1661,1662.0,1662.0,,,34.0,1990-01-01,170.0,2012-03-09 00:00:00.000000,,2
1662,3051432,311,2011-10-11 00:00:00.000000,,554,549,1662,,,,,306.0,1994-07-13,175.0,2000-08-25 00:00:00.000000,,18
1663,3765545,312,1990-01-01 00:00:00.000000,1992-08-06 19:46:15.045953,557,550,1663,,,,,34.0,1990-01-01,106.0,1993-06-28 19:46:15.045953,,2
1664,3045643,2932,1990-01-01 00:00:00.000000,2002-06-18 00:00:00.000000,557,550,1664,1665.0,1665.0,,,34.0,1990-01-01,,,,2
1665,3765545,2932,2002-06-19 00:00:00.000000,,554,549,1665,,,,,187.0,1999-02-17,,,,5
1666,3765545,2732,1990-01-01 00:00:00.000000,1992-08-06 19:46:15.045953,557,550,1666,,,,,34.0,1990-01-01,11.0,1994-04-08 19:46:15.045953,1996-05-12 19:46:15.045953,2
1667,3765545,3099,1990-01-01 00:00:00.000000,1992-08-06 19:46:15.045953,557,550,1667,,,,,34.0,1990-01-01,,,,2
1668,3126084,2286,1990-01-01 00:00:00.000000,1996-04-21 00:00:00.000000,557,550,1668,1669.0,1669.0,,,34.0,1990-01-01,,,,2
1669,3532184,2286,1996-04-22 00:00:00.000000,,554,549,1669,,,,,81.0,1994-05-17,,,,19
1670,1957834,2983,1990-01-01 00:00:00.000000,,554,549,1670,,,,,34.0,1990-01-01,,,,2
1671,1957834,313,1990-01-01 00:00:00.000000,,554,549,1671,,,,,34.0,1990-01-01,,,,2
1672,1957834,700,1990-01-01 00:00:00.000000,,554,549,1672,,,,,34.0,1990-01-01,,,,2
1673,1957834,2966,1990-01-01 00:00:00.000000,,554,549,1673,,,,,34.0,1990-01-01,,,,2
1674,3126084,3910,1990-01-01 00:00:00.000000,1996-04-21 00:00:00.000000,557,550,1674,1675.0,1675.0,,,34.0,1990-01-01,271.0,2005-11-27 00:00:00.000000,,2
1675,3532184,3910,1996-04-22 00:00:00.000000,,554,549,1675,,,,,235.0,1993-01-29,,,,33
1676,3126084,4755,1990-01-01 00:00:00.000000,1996-04-21 00:00:00.000000,557,550,1676,1677.0,1677.0,,,34.0,1990-01-01,,,,2
1677,3532184,4755,1996-04-22 00:00:00.000000,2025-04-05 19:46:15.045953,557,550,1677,,,,,309.0,1995-07-02,,,,25
1678,2925143,2201,1995-01-26 00:00:00.000000,2019-07-20 00:00:00.000000,557,550,1678,1679.0,1679.0,,,333.0,1994-08-10,,,,33
1679,505271,2201,2019-07-21 00:00:00.000000,,554,549,1679,,,,,265.0,2017-03-05,151.0,2020-11-20 00:00:00.000000,,7
1680,505271,2242,2020-08-17 00:00:00.000000,,554,549,1680,,,,,311.0,1992-06-14,,,,10
1681,505271,314,2020-08-17 00:00:00.000000,,554,549,1681,,,,,62.0,2011-04-27,,,,4
1682,2925143,3663,1995-01-26 00:00:00.000000,2019-07-20 00:00:00.000000,557,550,1682,1683.0,1683.0,,,339.0,1994-06-04,154.0,2020-08-16 00:00:00.000000,,19
1683,505271,3663,2019-07-21 00:00:00.000000,,554,549,1683,,,,,250.0,2003-11-16,,,,7
1684,505271,4390,2020-08-17 00:00:00.000000,,554,549,1684,,,,,286.0,2006-04-12,,,,22
1685,3045293,316,1990-05-10 00:00:00.000000,,554,549,1685,,,,,172.0,1990-03-19,137.0,2000-10-09 00:00:00.000000,,1
1686,3045293,1783,1990-05-10 00:00:00.000000,,554,549,1686,,,,,31.0,1990-03-18,19.0,1997-05-25 00:00:00.000000,,3
1687,2982179,317,2018-04-29 00:00:00.000000,,554,549,1687,,,,,257.0,1991-07-10,172.0,1995-02-11 00:00:00.000000,,30
1688,2982179,3443,2018-04-29 00:00:00.000000,2022-02-18 19:46:15.045953,557,550,1688,,,,,58.0,2012-01-21,,,,34
1689,2287895,318,1990-01-01 00:00:00.000000,2004-12-04 00:00:00.000000,557,550,1689,1690.0,1690.0,,,34.0,1990-01-01,,,,2
1690,3480191,318,2004-12-05 00:00:00.000000,2015-12-10 19:46:15.045953,557,550,1690,,,,,153.0,1993-08-06,,,,30
1691,3480588,320,1990-01-01 00:00:00.000000,2008-11-17 00:00:00.000000,557,550,1691,1692.0,1692.0,,,34.0,1990-01-01,,,,2
1692,3363929,320,2008-11-18 00:00:00.000000,,554,549,1692,,,,,219.0,1997-04-30,,,,21
1693,3037445,321,2024-09-01 19:46:15.045953,2024-11-01 19:46:15.045953,557,550,1693,,,,,116.0,1990-02-20,,,,8
1694,3037445,898,2024-09-01 19:46:15.045953,2024-11-01 19:46:15.045953,557,550,1694,,,,,151.0,2018-03-09,,,,25
1695,3037445,1326,2024-09-01 19:46:15.045953,2024-11-01 19:46:15.045953,557,550,1695,,,,,203.0,2015-10-31,,,2021-11-19 00:00:00.000000,17
1696,3037445,2626,2024-09-01 19:46:15.045953,2024-11-01 19:46:15.045953,557,550,1696,,,,,189.0,2001-03-13,,,,1
1697,3037445,4464,2024-09-01 19:46:15.045953,2024-11-01 19:46:15.045953,557,550,1697,,,,,133.0,2024-06-07,,,,36
1698,2843518,322,1990-01-01 00:00:00.000000,,554,549,1698,,,,,34.0,1990-01-01,,,,2
1699,2843518,4207,1990-01-01 00:00:00.000000,,554,549,1699,,,,,34.0,1990-01-01,,,,2
1700,3434870,2956,1995-12-29 00:00:00.000000,2024-11-29 19:46:15.045953,557,550,1700,,,,,89.0,1994-05-31,,,,38
1701,3434870,3288,2024-05-20 19:46:15.045953,2024-11-29 19:46:15.045953,557,550,1701,,,,,288.0,2015-08-03,,,,33
1702,3434870,323,2024-05-20 19:46:15.045953,2024-11-29 19:46:15.045953,557,550,1702,,,,,38.0,2008-08-05,,,,9
1703,3434870,3505,2024-05-20 19:46:15.045953,2024-11-29 19:46:15.045953,557,550,1703,,,,,170.0,1991-01-12,,,,30
1704,3434870,4231,1995-12-29 00:00:00.000000,2024-11-29 19:46:15.045953,557,550,1704,,,,,314.0,1992-07-25,,,,48
1705,3434870,4265,1995-12-29 00:00:00.000000,2024-11-29 19:46:15.045953,557,550,1705,,,,,2.0,1995-03-10,,,,33
1706,269666,2385,1997-07-28 00:00:00.000000,2015-07-24 00:00:00.000000,557,550,1706,1707.0,1707.0,,,100.0,1994-11-18,,,,46
1707,2614829,2385,2015-07-25 00:00:00.000000,,554,549,1707,,,,,16.0,2012-03-02,290.0,2020-03-02 00:00:00.000000,,36
1708,269666,324,1997-07-28 00:00:00.000000,2015-07-24 00:00:00.000000,557,550,1708,1709.0,1709.0,,,262.0,1990-12-31,86.0,2018-09-27 00:00:00.000000,,3
1709,2614829,324,2015-07-25 00:00:00.000000,,554,549,1709,,,,,204.0,1995-04-07,24.0,2018-11-07 00:00:00.000000,,12
1710,269666,2893,1997-07-28 00:00:00.000000,2015-07-24 00:00:00.000000,557,550,1710,1711.0,1711.0,,,274.0,1992-04-12,,,,16
1711,2614829,2893,2015-07-25 00:00:00.000000,,554,549,1711,,,,,294.0,2001-12-10,230.0,2013-01-09 00:00:00.000000,,19
1712,3008694,340,1995-11-05 00:00:00.000000,2024-04-14 19:46:15.045953,557,550,1712,,,,,161.0,1992-08-22,,,,13
1713,3008694,1570,2023-10-12 19:46:15.045953,2024-04-14 19:46:15.045953,557,550,1713,,,,,41.0,2020-09-11,,,,46
1714,3008694,325,1995-11-05 00:00:00.000000,2024-04-14 19:46:15.045953,557,550,1714,,,,,270.0,1991-08-21,,,2022-06-20 00:00:00.000000,33
1715,3008694,1425,1995-11-05 00:00:00.000000,2024-04-14 19:46:15.045953,557,550,1715,,,,,281.0,1992-10-14,,,,39
1716,3008694,1897,1995-11-05 00:00:00.000000,2024-04-14 19:46:15.045953,557,550,1716,,,,,86.0,1990-12-18,,,2021-09-29 00:00:00.000000,42
1717,3008694,2268,2023-10-12 19:46:15.045953,2024-04-14 19:46:15.045953,557,550,1717,,,,,336.0,2004-07-02,,,,9
1718,3008694,2556,1995-11-05 00:00:00.000000,2024-04-14 19:46:15.045953,557,550,1718,,,,,314.0,1994-06-17,,,,48
1719,3008694,4550,1995-11-05 00:00:00.000000,2024-04-14 19:46:15.045953,557,550,1719,,,,,121.0,1994-04-20,,,,46
1720,3664344,326,2016-10-16 00:00:00.000000,2017-03-14 00:00:00.000000,557,550,1720,1721.0,1721.0,,,68.0,2001-05-18,184.0,2019-05-31 00:00:00.000000,,37
1721,3307142,326,2017-03-15 00:00:00.000000,2025-04-26 19:46:15.045953,557,550,1721,,,,,54.0,2006-08-21,,,,35
1722,3275694,3233,1992-08-21 00:00:00.000000,2007-07-27 00:00:00.000000,557,550,1722,1723.0,1723.0,,,103.0,1991-05-27,,,,41
1723,3307142,3233,2007-07-28 00:00:00.000000,2025-04-26 19:46:15.045953,557,550,1723,,,,,311.0,2006-10-10,,,,10
1724,3275694,2005,1992-08-21 00:00:00.000000,2007-07-27 00:00:00.000000,557,550,1724,1725.0,1725.0,,,156.0,1992-07-02,,,,37
1725,3307142,2005,2007-07-28 00:00:00.000000,2025-04-26 19:46:15.045953,557,550,1725,,,,,90.0,1995-11-03,,,,19
1726,3275694,2272,1992-08-21 00:00:00.000000,2007-07-27 00:00:00.000000,557,550,1726,1727.0,1727.0,,,103.0,1991-05-20,,,,41
1727,3307142,2272,2007-07-28 00:00:00.000000,2025-04-26 19:46:15.045953,557,550,1727,,,,,296.0,1992-12-16,,,2024-12-24 00:00:00.000000,28
1728,3664344,3165,2016-10-16 00:00:00.000000,2017-03-14 00:00:00.000000,557,550,1728,1729.0,1729.0,,,172.0,2013-10-17,210.0,2018-12-15 00:00:00.000000,,1
1729,3307142,3165,2017-03-15 00:00:00.000000,2025-04-26 19:46:15.045953,557,550,1729,,,,,74.0,1991-12-25,,,,28
1730,3664344,4021,2016-10-16 00:00:00.000000,2017-03-14 00:00:00.000000,557,550,1730,1731.0,1731.0,,,245.0,2009-04-17,,,,41
1731,3307142,4021,2017-03-15 00:00:00.000000,2025-04-26 19:46:15.045953,557,550,1731,,,,,134.0,2001-10-31,,,,8
1732,439149,328,1990-01-01 00:00:00.000000,1997-05-27 00:00:00.000000,557,550,1732,1733.0,1733.0,,,34.0,1990-01-01,129.0,2004-03-09 00:00:00.000000,,2
1733,3585576,328,1997-05-28 00:00:00.000000,,554,549,1733,,,,,294.0,1996-03-26,,,,19
1734,2941135,3429,1990-01-01 00:00:00.000000,2018-07-23 00:00:00.000000,557,550,1734,1735.0,1735.0,,,34.0,1990-01-01,,,,2
1735,2912140,3429,2018-07-24 00:00:00.000000,2018-09-16 00:00:00.000000,557,550,1735,1736.0,1736.0,,,188.0,2010-07-14,,,,44
1736,3187533,3429,2018-09-17 00:00:00.000000,,554,549,1736,,,,,306.0,1996-08-22,310.0,2000-11-02 00:00:00.000000,,18
1737,2941135,329,1990-01-01 00:00:00.000000,2018-07-23 00:00:00.000000,557,550,1737,1738.0,1738.0,,,34.0,1990-01-01,86.0,2018-09-27 00:00:00.000000,2019-01-26 00:00:00.000000,2
1738,2912140,329,2018-07-24 00:00:00.000000,2018-09-16 00:00:00.000000,557,550,1738,1739.0,1739.0,,,10.0,1997-05-03,209.0,2020-02-04 00:00:00.000000,,34
1739,3187533,329,2018-09-17 00:00:00.000000,,554,549,1739,,,,,104.0,1991-10-31,,,,42
1740,3045293,330,1999-04-01 19:46:15.045953,,554,549,1740,,,,,182.0,1998-05-30,,,,20
1741,3045293,349,1999-04-01 19:46:15.045953,,554,549,1741,,,,,4.0,1993-01-22,,,,32
1742,3045293,1899,1999-04-01 19:46:15.045953,,554,549,1742,,,,,139.0,1997-06-09,,,,15
1743,3045293,3739,1999-04-01 19:46:15.045953,,554,549,1743,,,,,2.0,1996-07-18,,,,33
1744,2161384,331,2011-10-03 19:46:15.045953,,554,549,1744,,,,,342.0,2007-03-26,,,,2
1745,2845515,4979,2011-10-03 19:46:15.045953,2015-08-09 00:00:00.000000,557,550,1745,1746.0,1746.0,,,98.0,1990-08-01,,,,22
1746,3298748,4979,2015-08-10 00:00:00.000000,2017-12-09 00:00:00.000000,557,550,1746,1747.0,1747.0,,,181.0,1995-06-22,,,,28
1747,2161384,4979,2017-12-10 00:00:00.000000,,554,549,1747,,,,,330.0,1994-10-04,,,,41
1748,2161384,1136,2011-10-03 19:46:15.045953,,554,549,1748,,,,,55.0,1992-02-12,,,,35
1749,3348684,332,2004-07-09 19:46:15.045953,,554,549,1749,,,,,78.0,2000-04-28,,,,43
1750,3348684,1435,2004-07-09 19:46:15.045953,,554,549,1750,,,,,199.0,2000-10-05,,,,30
1751,1199227,333,2007-10-14 19:46:15.045953,2016-08-27 00:00:00.000000,557,550,1751,1752.0,1752.0,,,158.0,1997-04-01,,,,48
1752,2408126,333,2016-08-28 00:00:00.000000,2025-03-04 19:46:15.045953,557,550,1752,,,,,68.0,2014-07-18,,,,37
1753,2408126,2319,1991-12-21 00:00:00.000000,2025-03-04 19:46:15.045953,557,550,1753,,,,,10.0,1991-05-18,,,,34
1754,1199227,824,2007-10-14 19:46:15.045953,2016-08-27 00:00:00.000000,557,550,1754,1755.0,1755.0,,,190.0,1998-07-22,237.0,2017-10-09 00:00:00.000000,2018-01-31 00:00:00.000000,42
1755,2408126,824,2016-08-28 00:00:00.000000,2025-03-04 19:46:15.045953,557,550,1755,,,,,2.0,1994-01-01,,,2022-03-02 00:00:00.000000,33
1756,1199227,2111,2007-10-14 19:46:15.045953,2016-08-27 00:00:00.000000,557,550,1756,1757.0,1757.0,,,71.0,1993-08-27,173.0,2020-04-13 00:00:00.000000,,13
1757,2408126,2111,2016-08-28 00:00:00.000000,2025-03-04 19:46:15.045953,557,550,1757,,,,,109.0,1996-11-30,,,,6
1758,1199227,2349,2007-10-14 19:46:15.045953,2016-08-27 00:00:00.000000,557,550,1758,1759.0,1759.0,,,310.0,2006-07-04,222.0,2020-06-29 00:00:00.000000,,45
1759,2408126,2349,2016-08-28 00:00:00.000000,2025-03-04 19:46:15.045953,557,550,1759,,,,,39.0,1995-11-22,,,,12
1760,1199227,2484,2007-10-14 19:46:15.045953,2016-08-27 00:00:00.000000,557,550,1760,1761.0,1761.0,,,224.0,1992-02-27,,,,40
1761,2408126,2484,2016-08-28 00:00:00.000000,2025-03-04 19:46:15.045953,557,550,1761,,,,,58.0,2011-12-18,,,,34
1762,2408126,2518,1991-12-21 00:00:00.000000,2025-03-04 19:46:15.045953,557,550,1762,,,,,184.0,1991-02-02,,,,1
1763,3529319,334,2008-08-26 19:46:15.045953,2016-12-05 00:00:00.000000,557,550,1763,1764.0,1764.0,,,172.0,1992-02-01,,,2018-11-04 00:00:00.000000,1
1764,3037445,334,2016-12-06 00:00:00.000000,2017-06-08 00:00:00.000000,557,550,1764,1765.0,1765.0,,,68.0,2000-01-22,,,,37
1765,455244,334,2017-06-09 00:00:00.000000,,554,549,1765,,,,,158.0,2012-03-21,,,,48
1766,3290789,2300,2008-08-26 19:46:15.045953,2017-07-15 00:00:00.000000,557,550,1766,1767.0,1767.0,,,89.0,1996-09-26,,,,38
1767,455244,2300,2017-07-16 00:00:00.000000,,554,549,1767,,,,,152.0,2003-04-04,,,,23
1768,3529319,1895,2008-08-26 19:46:15.045953,2016-12-05 00:00:00.000000,557,550,1768,1769.0,1769.0,,,93.0,2004-07-08,147.0,2019-05-19 00:00:00.000000,,40
1769,3037445,1895,2016-12-06 00:00:00.000000,2017-06-08 00:00:00.000000,557,550,1769,1770.0,1770.0,,,203.0,1993-07-21,211.0,2018-04-08 00:00:00.000000,,17
1770,455244,1895,2017-06-09 00:00:00.000000,,554,549,1770,,,,,191.0,1995-09-25,,,,22
1771,3290789,3177,2008-08-26 19:46:15.045953,2017-07-15 00:00:00.000000,557,550,1771,1772.0,1772.0,,,236.0,2002-05-11,,,2017-10-15 00:00:00.000000,23
1772,455244,3177,2017-07-16 00:00:00.000000,,554,549,1772,,,,,340.0,2012-11-27,,,,37
1773,3243363,4350,2013-10-21 19:46:15.045953,,554,549,1773,,,,,265.0,2012-08-01,151.0,2020-11-20 00:00:00.000000,,7
1774,3243363,335,2013-10-21 19:46:15.045953,2017-03-23 19:46:15.045953,557,550,1774,,,,,137.0,2001-05-14,,,,30
1775,1211571,515,1990-01-01 00:00:00.000000,2010-10-06 00:00:00.000000,557,550,1775,1776.0,1776.0,,,34.0,1990-01-01,,,,2
1776,2702127,515,2010-10-07 00:00:00.000000,2019-08-01 00:00:00.000000,557,550,1776,1777.0,1777.0,,,308.0,1999-09-24,231.0,2019-11-28 00:00:00.000000,,19
