KodID,IsID,KdIDRiik,KodKehtibAlates,KodKehtibKuni,DokIDAlguseAlus,DokIDLopuAlus,KdIDStaatus,IAsIDLooja,IAsIDMuutja,LoodiKpv,MuudetiKpv,KustutatiKpv,AsID
829,829,100,1953-02-07 00:00:00.000000,,9105,,549,62.0,2.0,1951-07-27,2006-08-13 00:00:00.000000,,4
830,830,100,2012-01-17 00:00:00.000000,2022-05-04 00:00:00.000000,9106,9107.0,550,327.0,258.0,1966-12-21,2022-05-04 00:00:00.000000,,15
831,831,100,1981-08-13 00:00:00.000000,,9108,,549,110.0,,1958-10-29,,,29
832,832,100,2022-11-21 00:00:00.000000,,9109,,549,322.0,,2015-04-05,,,1
833,833,100,1968-08-04 00:00:00.000000,,9110,,549,247.0,,1966-01-19,,,16
834,834,103,2024-10-24 19:46:15.045953,,9111,,549,128.0,337.0,1982-10-07,2023-05-23 00:00:00.000000,,15
835,835,100,2022-05-14 00:00:00.000000,2023-09-22 00:00:00.000000,9112,9113.0,550,31.0,41.0,2004-09-03,2023-09-22 00:00:00.000000,,3
836,836,269,2018-08-24 19:46:15.045953,,9114,,549,265.0,197.0,2007-05-01,2018-02-22 00:00:00.000000,,7
837,837,100,1982-06-04 00:00:00.000000,,9115,,549,59.0,,1975-08-03,,,20
838,838,100,1966-08-12 00:00:00.000000,,9116,,549,283.0,39.0,1957-09-30,1977-12-06 00:00:00.000000,,22
839,839,100,1966-04-27 00:00:00.000000,,9117,,549,41.0,108.0,1965-08-29,2008-11-26 00:00:00.000000,,46
840,840,100,1950-05-27 00:00:00.000000,,9118,,549,55.0,,1950-05-24,,,35
841,841,119,2022-04-08 19:46:15.045953,,9119,,549,106.0,258.0,1989-02-03,2002-06-17 00:00:00.000000,,50
842,842,100,1985-05-01 00:00:00.000000,,9120,,549,90.0,65.0,1980-07-23,2008-10-27 00:00:00.000000,,19
843,843,49,2025-03-13 19:46:15.045953,2025-04-21 19:46:15.045953,9121,9122.0,550,75.0,87.0,1981-05-29,2025-04-21 19:46:15.045953,,45
844,844,100,1999-02-20 00:00:00.000000,,9123,,549,323.0,,1972-05-24,,,40
845,845,100,1984-03-01 00:00:00.000000,2012-10-13 00:00:00.000000,9124,9125.0,550,219.0,177.0,1966-04-15,2012-10-13 00:00:00.000000,,21
846,846,100,2001-04-05 00:00:00.000000,,9126,,549,11.0,283.0,1962-03-27,2021-07-01 00:00:00.000000,,10
847,847,100,1950-01-23 00:00:00.000000,,9127,,549,114.0,107.0,1950-01-06,2011-04-22 00:00:00.000000,,7
848,848,100,1983-02-07 00:00:00.000000,,9128,,549,207.0,115.0,1978-06-29,1987-10-05 00:00:00.000000,,36
849,849,100,2021-05-30 00:00:00.000000,,9129,,549,198.0,9.0,1959-12-03,1992-12-06 00:00:00.000000,,9
850,850,100,1981-11-09 00:00:00.000000,1995-06-17 00:00:00.000000,9130,9131.0,550,144.0,266.0,1968-05-31,1995-06-17 00:00:00.000000,,22
851,851,52,2019-03-17 19:46:15.045953,,9132,,549,13.0,172.0,1987-12-07,2016-11-09 00:00:00.000000,,24
852,852,66,2025-02-05 19:46:15.045953,,9133,,549,239.0,,1952-05-07,,,7
853,853,100,2024-03-25 00:00:00.000000,,9134,,549,269.0,,1973-10-20,,,14
854,854,217,2021-10-04 19:46:15.045953,,9135,,549,76.0,255.0,1986-02-03,1995-01-30 00:00:00.000000,,39
855,855,100,1988-01-25 00:00:00.000000,,9136,,549,129.0,,1986-11-07,,,42
856,856,200,2013-04-06 19:46:15.045953,,9137,,549,299.0,302.0,1967-10-26,2006-05-29 00:00:00.000000,,29
857,857,100,1978-09-22 00:00:00.000000,,9138,,549,305.0,,1962-02-21,,,26
858,858,100,1962-08-01 00:00:00.000000,,9139,,549,59.0,12.0,1959-02-25,1978-12-12 00:00:00.000000,,20
859,859,53,2020-04-22 19:46:15.045953,,9140,,549,139.0,,1955-04-07,,,15
860,860,100,2018-10-05 00:00:00.000000,,9141,,549,337.0,51.0,1968-08-21,1992-07-18 00:00:00.000000,,3
861,861,170,2009-10-02 19:46:15.045953,2011-03-18 19:46:15.045953,9142,9143.0,550,106.0,322.0,1960-09-29,2011-03-18 19:46:15.045953,,50
862,862,100,1986-11-24 00:00:00.000000,,9144,,549,34.0,,1973-12-06,,,2
863,863,102,2024-03-26 19:46:15.045953,,9145,,549,173.0,,2016-02-19,,,18
864,864,100,1956-12-31 00:00:00.000000,1989-08-09 00:00:00.000000,9146,9147.0,550,208.0,82.0,1952-02-03,1989-08-09 00:00:00.000000,,2
865,865,100,2019-03-15 00:00:00.000000,,9148,,549,315.0,185.0,1986-01-19,2005-09-12 00:00:00.000000,,22
866,866,100,1999-04-04 00:00:00.000000,2018-12-01 00:00:00.000000,9149,9150.0,550,31.0,23.0,1991-08-03,2018-12-01 00:00:00.000000,,3
867,867,100,2009-12-05 00:00:00.000000,,9151,,549,299.0,214.0,1984-03-18,2002-10-06 00:00:00.000000,,29
868,868,100,2006-04-10 00:00:00.000000,2021-01-19 00:00:00.000000,9152,9153.0,550,242.0,133.0,1970-11-18,2021-01-19 00:00:00.000000,,4
869,869,105,2013-01-05 19:46:15.045953,2013-11-26 19:46:15.045953,9154,9155.0,550,244.0,190.0,1997-01-11,2013-11-26 19:46:15.045953,,1
870,870,100,2015-10-11 00:00:00.000000,2019-01-28 00:00:00.000000,9156,9157.0,550,75.0,291.0,1953-04-16,2019-01-28 00:00:00.000000,,45
871,871,100,1976-01-07 00:00:00.000000,,9158,,549,148.0,222.0,1973-06-29,2000-03-01 00:00:00.000000,,50
872,872,100,1961-07-23 00:00:00.000000,2007-03-31 00:00:00.000000,9159,9160.0,550,12.0,308.0,1952-05-08,2007-03-31 00:00:00.000000,,24
873,873,100,2014-04-11 00:00:00.000000,,9161,,549,190.0,65.0,2002-08-11,2014-02-06 00:00:00.000000,,42
874,874,100,2002-05-30 00:00:00.000000,,9162,,549,216.0,,1956-03-29,,,32
875,875,190,2015-06-22 19:46:15.045953,2017-08-17 19:46:15.045953,9163,9164.0,550,198.0,54.0,1989-05-31,2017-08-17 19:46:15.045953,,9
876,876,100,2015-09-02 00:00:00.000000,,9165,,549,185.0,315.0,1976-04-29,1979-02-01 00:00:00.000000,,22
877,877,184,2023-12-22 19:46:15.045953,,9166,,549,16.0,196.0,2000-12-30,2019-07-31 00:00:00.000000,,36
878,878,100,1975-12-11 00:00:00.000000,,9167,,549,90.0,156.0,1952-07-16,1959-02-14 00:00:00.000000,,19
879,879,100,1955-04-18 00:00:00.000000,1979-12-02 00:00:00.000000,9168,9169.0,550,96.0,211.0,1952-07-27,1979-12-02 00:00:00.000000,,4
880,880,100,1968-07-26 00:00:00.000000,1999-10-15 00:00:00.000000,9170,9171.0,550,44.0,339.0,1951-09-07,1999-10-15 00:00:00.000000,,46
881,881,100,1950-11-02 00:00:00.000000,2016-02-22 00:00:00.000000,9172,9173.0,550,261.0,188.0,1950-04-22,2016-02-22 00:00:00.000000,,26
882,882,100,1990-11-19 00:00:00.000000,,9174,,549,340.0,262.0,1974-08-28,1976-01-15 00:00:00.000000,,37
883,883,100,2019-02-24 00:00:00.000000,,9175,,549,143.0,,1988-08-20,,,13
884,884,100,2008-02-02 00:00:00.000000,,9176,,549,23.0,47.0,1960-05-21,1980-11-01 00:00:00.000000,,45
885,885,100,1981-01-01 00:00:00.000000,,9177,,549,225.0,218.0,1953-03-25,1984-09-25 00:00:00.000000,,14
886,886,100,1960-10-21 00:00:00.000000,,9178,,549,23.0,,1952-12-24,,,45
887,887,100,1992-07-15 00:00:00.000000,,9179,,549,75.0,80.0,1952-04-27,2022-02-26 00:00:00.000000,,45
888,888,100,1970-08-31 00:00:00.000000,,9180,,549,116.0,224.0,1962-02-09,1992-02-27 00:00:00.000000,,8
889,889,100,1960-12-17 00:00:00.000000,2024-08-07 00:00:00.000000,9181,9182.0,550,208.0,167.0,1951-04-27,2024-08-07 00:00:00.000000,,2
890,890,265,2025-02-06 19:46:15.045953,,9183,,549,220.0,,1958-08-19,,,24
891,891,71,2025-04-23 19:46:15.045953,,9184,,549,266.0,309.0,1967-04-19,1976-09-19 00:00:00.000000,,6
892,892,100,2008-01-23 00:00:00.000000,,9185,,549,268.0,176.0,1987-11-06,1999-04-10 00:00:00.000000,,40
893,893,100,2012-07-30 00:00:00.000000,2019-09-13 00:00:00.000000,9186,9187.0,550,164.0,41.0,1994-10-05,2019-09-13 00:00:00.000000,,10
894,894,100,1960-11-24 00:00:00.000000,,9188,,549,84.0,22.0,1959-07-11,2004-04-24 00:00:00.000000,,6
895,895,100,1956-09-03 00:00:00.000000,1996-01-12 00:00:00.000000,9189,9190.0,550,326.0,310.0,1952-02-05,1996-01-12 00:00:00.000000,,16
896,896,190,2000-05-16 19:46:15.045953,,9191,,549,115.0,255.0,1998-12-17,2006-11-21 00:00:00.000000,,34
897,897,100,1976-12-21 00:00:00.000000,,9192,,549,335.0,1.0,1950-11-24,2021-11-16 00:00:00.000000,,50
898,898,100,1953-02-03 00:00:00.000000,,9193,,549,220.0,346.0,1952-05-27,2021-02-06 00:00:00.000000,,24
899,899,161,2011-05-03 19:46:15.045953,,9194,,549,337.0,185.0,1971-01-24,1972-05-27 00:00:00.000000,,3
900,900,100,2002-03-30 00:00:00.000000,,9195,,549,146.0,281.0,2001-08-05,2006-01-02 00:00:00.000000,,40
901,901,252,2024-06-07 19:46:15.045953,,9196,,549,316.0,180.0,2019-05-10,2020-01-06 00:00:00.000000,,6
902,902,48,2017-08-17 19:46:15.045953,,9197,,549,308.0,,2003-05-22,,,19
903,903,248,2024-10-15 19:46:15.045953,,9198,,549,273.0,104.0,2014-06-29,2022-06-04 00:00:00.000000,,20
904,904,100,1959-12-04 00:00:00.000000,,9199,,549,219.0,,1958-11-16,,,21
905,905,100,2021-02-04 00:00:00.000000,2024-01-06 00:00:00.000000,9200,9201.0,550,276.0,279.0,2007-09-05,2024-01-06 00:00:00.000000,,11
906,906,100,1977-06-11 00:00:00.000000,,9202,,549,311.0,,1953-06-13,,,10
907,907,75,2010-05-08 19:46:15.045953,2018-05-01 19:46:15.045953,9203,9204.0,550,210.0,185.0,2005-11-10,2018-05-01 19:46:15.045953,,6
908,908,100,1967-03-15 00:00:00.000000,,9205,,549,153.0,,1956-09-06,,,30
909,909,171,1992-08-09 19:46:15.045953,,9206,,549,257.0,,1968-03-05,,,30
910,910,100,1992-12-28 00:00:00.000000,,9207,,549,214.0,,1960-11-22,,,14
911,911,100,2006-02-07 00:00:00.000000,,9208,,549,196.0,,2003-05-27,,,28
912,912,100,1974-12-25 00:00:00.000000,1982-06-06 00:00:00.000000,9209,9210.0,550,12.0,234.0,1974-08-12,1982-06-06 00:00:00.000000,1982-06-06 00:00:00.000000,24
913,913,100,1956-04-15 00:00:00.000000,,9211,,549,283.0,,1951-12-02,,,22
914,914,100,2012-09-11 00:00:00.000000,2018-10-10 00:00:00.000000,9212,9213.0,550,50.0,283.0,1992-01-07,2018-10-10 00:00:00.000000,,47
915,915,100,2016-01-09 00:00:00.000000,,9214,,549,306.0,9.0,1988-03-23,2011-05-26 00:00:00.000000,,18
916,916,100,1970-12-15 00:00:00.000000,,9215,,549,128.0,106.0,1964-11-16,1970-11-08 00:00:00.000000,,15
917,917,100,1951-01-15 00:00:00.000000,2013-01-17 00:00:00.000000,9216,9217.0,550,302.0,42.0,1950-09-10,2013-01-17 00:00:00.000000,,42
918,918,100,1972-07-23 00:00:00.000000,,9218,,549,326.0,,1952-05-31,,,16
919,919,100,2006-10-17 00:00:00.000000,2022-05-16 00:00:00.000000,9219,9220.0,550,265.0,236.0,1982-03-01,2022-05-16 00:00:00.000000,,7
920,920,75,2024-08-15 19:46:15.045953,,9221,,549,76.0,316.0,1967-02-19,1999-01-09 00:00:00.000000,,39
921,921,38,2019-11-25 19:46:15.045953,2023-01-18 19:46:15.045953,9222,9223.0,550,122.0,83.0,2001-09-15,2023-01-18 19:46:15.045953,,26
922,922,100,1972-05-02 00:00:00.000000,,9224,,549,55.0,282.0,1967-10-02,2002-07-03 00:00:00.000000,,35
923,923,100,2007-09-06 00:00:00.000000,2017-09-08 00:00:00.000000,9225,9226.0,550,161.0,331.0,1964-09-17,2017-09-08 00:00:00.000000,,13
924,924,100,1963-07-20 00:00:00.000000,,9227,,549,60.0,97.0,1963-03-24,1973-09-25 00:00:00.000000,,47
925,925,100,2010-12-08 00:00:00.000000,,9228,,549,333.0,,1962-08-07,,,33
926,926,109,1985-12-28 00:00:00.000000,,9229,,549,68.0,,1952-08-07,,,37
927,927,100,1987-07-18 00:00:00.000000,,9230,,549,121.0,129.0,1976-04-22,1984-02-25 00:00:00.000000,,46
928,928,100,1951-10-15 00:00:00.000000,,9231,,549,207.0,,1951-07-22,,,36
929,929,215,2023-03-06 19:46:15.045953,,9232,,549,313.0,338.0,1952-06-02,2011-03-14 00:00:00.000000,,22
930,930,100,2010-04-03 00:00:00.000000,,9233,,549,299.0,270.0,1992-11-03,2011-04-28 00:00:00.000000,,29
931,931,100,1951-11-08 00:00:00.000000,,9234,,549,36.0,,1951-06-26,,,12
932,932,100,1968-07-20 00:00:00.000000,,9235,,549,240.0,,1954-11-26,,,6
933,933,100,1981-01-30 00:00:00.000000,,9236,,549,37.0,,1951-12-23,,,1
934,934,231,2020-12-28 19:46:15.045953,,9237,,549,74.0,,1994-04-02,,,28
935,935,100,1980-07-15 00:00:00.000000,2009-06-30 00:00:00.000000,9238,9239.0,550,198.0,178.0,1965-11-21,2009-06-30 00:00:00.000000,2009-06-30 00:00:00.000000,9
936,936,100,1953-04-24 00:00:00.000000,,9240,,549,342.0,310.0,1951-11-27,2006-06-27 00:00:00.000000,,2
937,937,197,2017-04-17 19:46:15.045953,,9241,,549,271.0,176.0,1999-03-14,2007-07-30 00:00:00.000000,,25
938,938,100,1982-05-12 00:00:00.000000,,9242,,549,342.0,,1952-02-25,,,2
939,939,47,2024-10-13 19:46:15.045953,2025-01-15 19:46:15.045953,9243,9244.0,550,293.0,149.0,2024-05-31,2025-01-15 19:46:15.045953,,1
940,940,100,1976-06-19 00:00:00.000000,,9245,,549,194.0,,1963-12-24,,,45
941,941,100,2017-03-06 00:00:00.000000,,9246,,549,80.0,,1975-10-31,,,28
942,942,100,1973-06-09 00:00:00.000000,,9247,,549,278.0,77.0,1959-06-23,1992-10-30 00:00:00.000000,,34
943,943,235,2022-07-10 19:46:15.045953,2022-10-04 19:46:15.045953,9248,9249.0,550,217.0,47.0,2012-09-22,2022-10-04 19:46:15.045953,,19
944,944,100,1958-04-10 00:00:00.000000,2014-10-28 00:00:00.000000,9250,9251.0,550,306.0,260.0,1956-07-08,2014-10-28 00:00:00.000000,,18
945,945,100,2016-07-26 00:00:00.000000,,9252,,549,190.0,,1977-11-09,,,42
946,946,100,1987-01-22 00:00:00.000000,,9253,,549,150.0,,1972-02-17,,,29
947,947,259,1997-11-15 19:46:15.045953,,9254,,549,318.0,262.0,1962-01-06,2001-09-16 00:00:00.000000,,34
948,948,166,2017-04-28 19:46:15.045953,,9255,,549,205.0,,2000-07-21,,,9
949,949,100,1960-09-01 00:00:00.000000,,9256,,549,224.0,107.0,1958-08-07,1991-11-30 00:00:00.000000,,40
950,950,248,2024-10-13 19:46:15.045953,,9257,,549,145.0,,2012-03-07,,,22
951,951,100,1975-01-14 00:00:00.000000,,9258,,549,59.0,9.0,1958-06-12,1976-04-21 00:00:00.000000,,20
952,952,100,2016-03-11 00:00:00.000000,,9259,,549,76.0,310.0,1959-06-10,2017-04-09 00:00:00.000000,,39
953,953,121,2014-11-15 19:46:15.045953,,9260,,549,25.0,,1961-11-13,,,7
954,954,100,1954-09-15 00:00:00.000000,,9261,,549,176.0,,1954-01-06,,,20
955,955,100,1985-04-26 00:00:00.000000,,9262,,549,265.0,,1951-08-10,,,7
956,956,100,1955-04-14 00:00:00.000000,,9263,,549,214.0,10.0,1951-03-13,1989-09-17 00:00:00.000000,,14
957,957,100,1989-08-30 00:00:00.000000,,9264,,549,19.0,297.0,1988-02-22,2004-08-12 00:00:00.000000,,22
958,958,84,2024-05-22 19:46:15.045953,,9265,,549,1.0,,2019-04-06,,,6
959,959,100,1978-04-21 00:00:00.000000,,9266,,549,340.0,,1961-02-20,,,37
960,960,100,1994-04-20 00:00:00.000000,,9267,,549,114.0,,1962-10-05,,,7
961,961,100,1994-07-17 00:00:00.000000,,9268,,549,266.0,308.0,1950-01-18,1991-02-26 00:00:00.000000,,6
962,962,100,1998-12-16 00:00:00.000000,,9269,,549,176.0,,1954-01-06,,,20
963,963,100,1968-08-12 00:00:00.000000,,9270,,549,264.0,,1961-01-18,,,49
964,964,100,1960-05-18 00:00:00.000000,,9271,,549,60.0,222.0,1950-01-13,1950-07-12 00:00:00.000000,,47
965,965,57,2005-12-23 19:46:15.045953,,9272,,549,280.0,291.0,1963-08-29,1972-05-06 00:00:00.000000,,31
966,966,51,2024-11-29 19:46:15.045953,,9273,,549,50.0,,1950-11-12,,,47
967,967,90,2025-04-26 19:46:15.045953,,9274,,549,301.0,,1991-08-19,,,47
968,968,100,1997-12-23 00:00:00.000000,2015-12-11 00:00:00.000000,9275,9276.0,550,227.0,161.0,1981-09-20,2015-12-11 00:00:00.000000,,13
969,969,63,2016-01-20 19:46:15.045953,,9277,,549,219.0,147.0,1951-08-29,1979-09-08 00:00:00.000000,,21
970,970,100,1973-11-07 00:00:00.000000,,9278,,549,250.0,,1952-02-26,,,7
971,971,100,1975-12-03 00:00:00.000000,,9279,,549,43.0,90.0,1967-11-19,1980-07-23 00:00:00.000000,,44
972,972,100,1961-03-24 00:00:00.000000,,9280,,549,54.0,,1953-10-15,,,35
973,973,100,1989-10-29 00:00:00.000000,,9281,,549,162.0,70.0,1955-12-07,1980-01-10 00:00:00.000000,,24
974,974,100,2020-01-10 00:00:00.000000,,9282,,549,146.0,,2008-02-25,,,40
975,975,100,1965-03-13 00:00:00.000000,1981-05-08 00:00:00.000000,9283,9284.0,550,222.0,194.0,1958-07-23,1981-05-08 00:00:00.000000,,39
976,976,73,2010-11-06 19:46:15.045953,,9285,,549,134.0,169.0,1986-12-27,1993-05-12 00:00:00.000000,,8
977,977,100,1958-03-02 00:00:00.000000,,9286,,549,115.0,325.0,1957-12-07,2006-06-18 00:00:00.000000,,34
978,978,100,1995-07-02 00:00:00.000000,,9287,,549,187.0,,1985-12-13,,,5
979,979,107,2010-09-11 19:46:15.045953,,9288,,549,20.0,,2001-09-08,,,10
980,980,54,2022-05-06 19:46:15.045953,,9289,,549,156.0,289.0,1990-05-09,2017-07-22 00:00:00.000000,,37
981,981,61,1994-11-08 19:46:15.045953,2005-04-26 19:46:15.045953,9290,9291.0,550,211.0,344.0,1973-11-16,2005-04-26 19:46:15.045953,,44
982,982,100,1999-12-04 00:00:00.000000,,9292,,549,184.0,,1989-07-22,,,1
983,983,100,1977-04-01 00:00:00.000000,,9293,,549,54.0,,1963-08-16,,,35
984,984,79,2024-12-08 19:46:15.045953,,9294,,549,213.0,,1970-02-24,,,6
985,985,44,2021-09-12 19:46:15.045953,,9295,,549,194.0,,1970-10-20,,,45
986,986,100,1953-04-27 00:00:00.000000,,9296,,549,129.0,277.0,1950-05-07,1970-04-30 00:00:00.000000,,42
987,987,100,2019-10-16 00:00:00.000000,,9297,,549,250.0,154.0,2016-03-23,2020-08-16 00:00:00.000000,,7
988,988,100,2017-08-16 00:00:00.000000,2020-01-25 00:00:00.000000,9298,9299.0,550,133.0,143.0,1969-05-21,2020-01-25 00:00:00.000000,,36
989,989,100,1966-02-15 00:00:00.000000,,9300,,549,51.0,10.0,1965-12-08,1991-07-20 00:00:00.000000,,46
990,990,100,2003-04-05 00:00:00.000000,,9301,,549,296.0,,1964-11-20,,,28
991,991,100,2021-06-05 00:00:00.000000,2022-07-25 00:00:00.000000,9302,9303.0,550,185.0,158.0,1980-09-03,2022-07-25 00:00:00.000000,,22
992,992,100,2014-12-29 00:00:00.000000,2015-10-09 00:00:00.000000,9304,9305.0,550,151.0,164.0,2009-01-28,2015-10-09 00:00:00.000000,,25
993,993,100,1964-04-28 00:00:00.000000,,9306,,549,100.0,168.0,1952-07-01,1988-09-03 00:00:00.000000,,46
994,994,66,2024-12-11 19:46:15.045953,,9307,,549,325.0,,1950-05-29,,,33
995,995,165,2021-07-18 19:46:15.045953,2023-08-31 19:46:15.045953,9308,9309.0,550,314.0,157.0,1953-12-20,2023-08-31 19:46:15.045953,,48
996,996,154,2024-12-25 19:46:15.045953,,9310,,549,56.0,,1978-06-21,,,7
997,997,69,2020-04-18 19:46:15.045953,2022-01-13 19:46:15.045953,9311,9312.0,550,334.0,246.0,2010-10-19,2022-01-13 19:46:15.045953,,5
998,998,100,1983-02-25 00:00:00.000000,,9313,,549,212.0,118.0,1968-11-28,2020-08-22 00:00:00.000000,,49
999,999,91,2025-02-21 19:46:15.045953,,9314,,549,189.0,207.0,1999-12-14,2001-10-24 00:00:00.000000,,1
1000,1000,95,2019-12-29 19:46:15.045953,,9315,,549,169.0,248.0,2014-10-07,2022-06-30 00:00:00.000000,,32
1001,1001,100,1970-11-12 00:00:00.000000,,9316,,549,139.0,179.0,1969-10-07,2017-01-16 00:00:00.000000,,15
1002,1002,100,1967-10-23 00:00:00.000000,,9317,,549,190.0,,1966-09-29,,,42
1003,1003,100,1984-12-29 00:00:00.000000,,9318,,549,190.0,,1977-01-13,,,42
1004,1004,225,2016-01-29 19:46:15.045953,,9319,,549,325.0,183.0,1976-05-24,1980-04-20 00:00:00.000000,,33
1005,1005,100,1962-05-01 00:00:00.000000,,9320,,549,239.0,,1959-01-27,,,7
1006,1006,100,1966-06-12 00:00:00.000000,,9321,,549,269.0,,1965-06-01,,,14
1007,1007,100,1956-11-19 00:00:00.000000,,9322,,549,153.0,297.0,1953-11-12,1996-11-14 00:00:00.000000,,30
1008,1008,100,1951-06-30 00:00:00.000000,,9323,,549,194.0,,1951-04-23,,,45
1009,1009,100,1959-05-15 00:00:00.000000,1985-07-08 00:00:00.000000,9324,9325.0,550,116.0,166.0,1956-12-06,1985-07-08 00:00:00.000000,,8
1010,1010,100,2012-06-11 00:00:00.000000,,9326,,549,146.0,,1994-07-08,,,40
1011,1011,100,1956-10-16 00:00:00.000000,2020-07-23 00:00:00.000000,9327,9328.0,550,59.0,320.0,1954-01-10,2020-07-23 00:00:00.000000,,20
1012,1012,100,2021-12-04 00:00:00.000000,,9329,,549,153.0,158.0,1970-04-08,1995-02-17 00:00:00.000000,,30
1013,1013,100,2022-08-12 00:00:00.000000,2024-04-23 00:00:00.000000,9330,9331.0,550,239.0,227.0,1978-08-06,2024-04-23 00:00:00.000000,,7
1014,1014,69,2021-11-26 19:46:15.045953,,9332,,549,35.0,251.0,2007-12-02,2024-10-26 00:00:00.000000,,24
1015,1015,100,1957-10-20 00:00:00.000000,,9333,,549,63.0,,1955-09-12,,,20
1016,1016,100,2000-03-31 00:00:00.000000,2022-04-16 00:00:00.000000,9334,9335.0,550,76.0,70.0,1996-09-24,2022-04-16 00:00:00.000000,,39
1017,1017,100,2013-07-24 00:00:00.000000,2021-05-30 00:00:00.000000,9336,9337.0,550,91.0,91.0,1977-08-05,2021-05-30 00:00:00.000000,2021-05-30 00:00:00.000000,46
1018,1018,100,2022-01-08 00:00:00.000000,,9338,,549,162.0,,1977-09-05,,,24
1019,1019,100,1954-02-10 00:00:00.000000,,9339,,549,147.0,,1951-02-14,,,17
1020,1020,100,1955-05-06 00:00:00.000000,,9340,,549,44.0,322.0,1953-08-24,1999-04-03 00:00:00.000000,,46
1021,1021,100,1988-05-19 00:00:00.000000,,9341,,549,114.0,302.0,1970-01-23,1970-02-11 00:00:00.000000,,7
1022,1022,100,1953-02-06 00:00:00.000000,2020-05-17 00:00:00.000000,9342,9343.0,550,150.0,269.0,1951-10-20,2020-05-17 00:00:00.000000,,29
1023,1023,268,2025-03-21 19:46:15.045953,,9344,,549,306.0,36.0,2006-09-22,2008-01-23 00:00:00.000000,,18
1024,1024,100,2008-07-09 00:00:00.000000,,9345,,549,266.0,216.0,1969-09-25,1989-03-23 00:00:00.000000,,6
1025,1025,100,1984-11-26 00:00:00.000000,,9346,,549,207.0,,1953-01-18,,,36
1026,1026,83,2008-09-11 19:46:15.045953,2016-09-07 19:46:15.045953,9347,9348.0,550,323.0,187.0,1975-03-13,2016-09-07 19:46:15.045953,,40
1027,1027,100,1958-05-11 00:00:00.000000,,9349,,549,23.0,250.0,1954-11-15,1983-03-22 00:00:00.000000,,45
1028,1028,100,1989-03-07 00:00:00.000000,,9350,,549,24.0,,1968-08-25,,,11
1029,1029,100,1995-08-09 00:00:00.000000,,9351,,549,308.0,158.0,1964-01-08,1985-09-26 00:00:00.000000,,19
1030,1030,100,1987-05-17 00:00:00.000000,,9352,,549,81.0,203.0,1963-07-15,2010-11-09 00:00:00.000000,,19
1031,1031,100,1964-07-13 00:00:00.000000,,9353,,549,147.0,,1960-02-01,,,17
1032,1032,100,1992-07-13 00:00:00.000000,2009-11-18 00:00:00.000000,9354,9355.0,550,64.0,100.0,1959-02-08,2009-11-18 00:00:00.000000,,28
1033,1033,83,2025-03-01 19:46:15.045953,2025-04-12 19:46:15.045953,9356,9357.0,550,88.0,75.0,1952-08-24,2025-04-12 19:46:15.045953,,42
1034,1034,157,1987-05-16 19:46:15.045953,,9358,,549,201.0,162.0,1976-09-17,1982-02-10 00:00:00.000000,,4
1035,1035,159,1982-04-18 19:46:15.045953,2000-10-15 19:46:15.045953,9359,9360.0,550,255.0,66.0,1976-05-20,2000-10-15 19:46:15.045953,,36
1036,1036,100,2020-11-18 00:00:00.000000,,9361,,549,216.0,,1968-02-23,,,32
1037,1037,100,2003-11-16 00:00:00.000000,,9362,,549,143.0,331.0,1988-04-10,1999-06-18 00:00:00.000000,,13
1038,1038,198,2024-09-04 19:46:15.045953,,9363,,549,144.0,224.0,2022-06-01,2025-02-05 00:00:00.000000,,22
1039,1039,100,1984-04-23 00:00:00.000000,,9364,,549,328.0,134.0,1964-09-25,1991-06-09 00:00:00.000000,,10
1040,1040,186,2024-01-04 19:46:15.045953,2024-06-28 19:46:15.045953,9365,9366.0,550,246.0,97.0,2018-05-10,2024-06-28 19:46:15.045953,,48
1041,1041,100,1967-05-04 00:00:00.000000,,9367,,549,291.0,,1960-02-18,,,26
1042,1042,100,2019-12-09 00:00:00.000000,,9368,,549,266.0,,1961-06-16,,,6
1043,1043,100,1987-07-07 00:00:00.000000,,9369,,549,9.0,,1986-09-18,,,2
1044,1044,273,2024-07-24 19:46:15.045953,,9370,,549,292.0,52.0,1988-09-18,1998-09-15 00:00:00.000000,,45
1045,1045,100,2009-11-23 00:00:00.000000,,9371,,549,154.0,187.0,1983-10-09,2004-02-23 00:00:00.000000,,41
1046,1046,100,1983-03-07 00:00:00.000000,,9372,,549,198.0,,1961-04-18,,,9
1047,1047,100,1951-03-31 00:00:00.000000,,9373,,549,106.0,,1950-04-30,,,50
1048,1048,100,1995-10-09 00:00:00.000000,,9374,,549,147.0,218.0,1972-02-22,2004-04-05 00:00:00.000000,,17
1049,1049,162,2024-12-12 19:46:15.045953,,9375,,549,94.0,28.0,1971-04-02,1986-06-16 00:00:00.000000,,16
1050,1050,100,1966-04-04 00:00:00.000000,2018-02-22 00:00:00.000000,9376,9377.0,550,266.0,197.0,1965-05-20,2018-02-22 00:00:00.000000,,6
1051,1051,100,1953-01-06 00:00:00.000000,,9378,,549,100.0,134.0,1951-11-11,1987-07-17 00:00:00.000000,,46
1052,1052,59,2024-11-21 19:46:15.045953,,9379,,549,142.0,,1995-03-31,,,41
